TRANSACTIONID,ACCOUNTFROM,ACCOUNTTO,BANKIDFROM,BANKIDTO,TRANSACTIONAMOUNT,EXCHANGERATE,TRANSACTIONDATE,TRANSACTIONTYPE,INTERIMBALANCE,ACCOUNTTO_INTERIMBALANCE,CURRENCY,QUOTECURRENCY,PAYMENTMODE,OVERRIDEFLAG,NARRATIVE
417706,5087,0,33,0,0.05,1.0,2024-11-14 20:52:13,153,26863.0,14349247.46,SGD,SGD,Cash,True,Testing Inter Bank GL Posting
417707,0,5376,0,0,0.0,1.0,2024-11-14 22:58:03,200,0.0,0.0,SGD,SGD,Cash,False,deposit account created via API
417708,0,5377,0,0,0.0,1.0,2024-11-14 23:05:50,200,0.0,0.0,SGD,SGD,Cash,False,deposit account created via API
417709,4866,4861,29,29,10.0,1.0,2024-11-18 12:12:58,301,32631.09,8402.72,SGD,SGD,Cash,False,Testing for Min Wei and Rianne's Lab
417710,4866,0,29,0,0.55,1.0,2024-11-18 12:12:59,153,32631.09,8402.72,SGD,SGD,Cash,True,Testing for Min Wei and Rianne's Lab
417711,4866,4861,29,29,10.0,1.0,2024-11-18 12:21:09,301,32620.54,8412.72,SGD,SGD,Cash,False,Testing for Shyan and Alyssa's Lab
417712,4866,0,29,0,0.55,1.0,2024-11-18 12:21:09,153,32620.54,8412.72,SGD,SGD,Cash,True,Testing for Shyan and Alyssa's Lab
417713,4866,4861,29,29,10.0,1.0,2024-11-18 12:32:58,301,32609.99,8422.72,SGD,SGD,Cash,False,Testing for Sihua and Angela's lab
417714,4866,0,29,0,0.55,1.0,2024-11-18 12:32:58,153,32609.99,8422.72,SGD,SGD,Cash,True,Testing for Sihua and Angela's lab
417715,4866,4861,29,29,10.0,1.0,2024-11-18 12:50:53,301,32599.44,8432.72,SGD,SGD,Cash,False,Testing for Ritz and Fern's Lab
417716,4866,0,29,0,0.55,1.0,2024-11-18 12:50:53,153,32599.44,8432.72,SGD,SGD,Cash,True,Testing for Ritz and Fern's Lab
417717,4866,4861,29,29,10.0,1.0,2024-11-18 12:55:11,301,32588.89,8442.72,SGD,SGD,Cash,False,Testing for Clarise and Jing Jie's Lab
417718,4866,0,29,0,0.55,1.0,2024-11-18 12:55:11,153,32588.89,8442.72,SGD,SGD,Cash,True,Testing for Clarise and Jing Jie's Lab
417719,4866,4861,29,29,10.0,1.0,2024-11-18 13:01:18,301,32578.34,8452.72,SGD,SGD,Cash,False,Testing for Keona and Ming Ying's Lab
417720,4866,0,29,0,0.55,1.0,2024-11-18 13:01:18,153,32578.34,8452.72,SGD,SGD,Cash,True,Testing for Keona and Ming Ying's Lab
417721,4866,4861,29,29,10.0,1.0,2024-11-18 13:07:37,301,32567.79,8462.72,SGD,SGD,Cash,False,"Testing Jocelyn, Javan, and Eunice's Lab"
417722,4866,0,29,0,0.55,1.0,2024-11-18 13:07:37,153,32567.79,8462.72,SGD,SGD,Cash,True,"Testing Jocelyn, Javan, and Eunice's Lab"
417723,4866,4861,29,29,10.0,1.0,2024-11-18 13:16:40,301,32557.24,8472.72,SGD,SGD,Cash,False,Testing Gerald and Zi Yi's Lab
417724,4866,0,29,0,0.55,1.0,2024-11-18 13:16:40,153,32557.24,8472.72,SGD,SGD,Cash,True,Testing Gerald and Zi Yi's Lab
417725,4866,4861,29,29,10.0,1.0,2024-11-18 13:19:21,301,32546.69,8482.72,SGD,SGD,Cash,False,Testing Anthony and Shawn's Lab
417726,4866,0,29,0,0.55,1.0,2024-11-18 13:19:21,153,32546.69,8482.72,SGD,SGD,Cash,True,Testing Anthony and Shawn's Lab
417727,4866,4861,29,29,10.0,1.0,2024-11-18 13:23:25,301,32536.14,8492.72,SGD,SGD,Cash,False,Testing Shi Hui and Taz's Lab
417728,4866,0,29,0,0.55,1.0,2024-11-18 13:23:25,153,32536.14,8492.72,SGD,SGD,Cash,True,Testing Shi Hui and Taz's Lab
417729,4866,4861,29,29,10.0,1.0,2024-11-18 13:28:15,301,32525.59,8502.72,SGD,SGD,Cash,False,Testing for Jane and Malcolm's Lab
417730,4866,0,29,0,0.55,1.0,2024-11-18 13:28:15,153,32525.59,8502.72,SGD,SGD,Cash,True,Testing for Jane and Malcolm's Lab
417731,4866,4395,29,29,10.0,1.0,2024-11-18 13:33:36,301,32515.04,8430.6,SGD,SGD,Cash,False,Testing for Amelia and Jessa's lab
417732,4866,0,29,0,0.55,1.0,2024-11-18 13:33:37,153,32515.04,8430.6,SGD,SGD,Cash,True,Testing for Amelia and Jessa's lab
417733,4866,4861,29,29,10.0,1.0,2024-11-18 13:44:11,301,32504.49,8512.72,SGD,SGD,Cash,False,Testing for Lucerne and Sathwik's Lab
417734,4866,0,29,0,0.55,1.0,2024-11-18 13:44:11,153,32504.49,8512.72,SGD,SGD,Cash,True,Testing for Lucerne and Sathwik's Lab
417735,4866,4861,29,29,10.0,1.0,2024-11-18 13:44:16,301,32493.94,8522.72,SGD,SGD,Cash,False,Testing for Lucerne and Sathwik's Lab
417736,4866,0,29,0,0.55,1.0,2024-11-18 13:44:17,153,32493.94,8522.72,SGD,SGD,Cash,True,Testing for Lucerne and Sathwik's Lab
417737,4866,4861,29,29,10.0,1.0,2024-11-18 13:48:41,301,32483.39,8532.72,SGD,SGD,Cash,False,Testing for Quan Wah and Jia Jin's Lab
417738,4866,0,29,0,0.55,1.0,2024-11-18 13:48:41,153,32483.39,8532.72,SGD,SGD,Cash,True,Testing for Quan Wah and Jia Jin's Lab
417739,4866,4861,29,29,10.0,1.0,2024-11-18 13:53:12,301,32472.84,8542.72,SGD,SGD,Cash,False,Testing Wei Long and Damon's Lab
417740,4866,0,29,0,0.55,1.0,2024-11-18 13:53:12,153,32472.84,8542.72,SGD,SGD,Cash,True,Testing Wei Long and Damon's Lab
417741,4866,4861,29,29,10.0,1.0,2024-11-18 14:05:37,301,32462.29,8552.72,SGD,SGD,Cash,False,Testing for Pin Bo and Ryan's Lab
417742,4866,0,29,0,0.55,1.0,2024-11-18 14:05:37,153,32462.29,8552.72,SGD,SGD,Cash,True,Testing for Pin Bo and Ryan's Lab
417743,5087,4267,33,29,100.0,1.0,2024-11-18 14:45:56,301,26762.95,14349347.46,SGD,SGD,Cash,False,Test GL Integration
417744,5087,0,33,0,0.05,1.0,2024-11-18 14:45:56,153,26762.95,14349347.46,SGD,SGD,Cash,True,Test GL Integration
417745,4866,4861,29,29,10.0,1.0,2024-11-18 14:48:40,301,32451.74,8562.72,SGD,SGD,Cash,False,Testing for Edwin's Lab
417746,4866,0,29,0,0.55,1.0,2024-11-18 14:48:40,153,32451.74,8562.72,SGD,SGD,Cash,True,Testing for Edwin's Lab
417747,4866,4861,29,29,10.0,1.0,2024-11-18 14:53:35,301,32441.19,8572.72,SGD,SGD,Cash,False,Testing for Myat and Ryan's Lab
417748,4866,0,29,0,0.55,1.0,2024-11-18 14:53:35,153,32441.19,8572.72,SGD,SGD,Cash,True,Testing for Myat and Ryan's Lab
417749,5087,4267,33,29,1000.0,1.0,2024-11-18 15:03:05,301,25762.9,14350347.46,SGD,SGD,Cash,False,Payment Transfer to Friend
417750,5087,4267,33,29,1000.0,1.0,2024-11-18 15:03:09,301,24762.85,14351347.46,SGD,SGD,Cash,False,Payment Transfer to Friend
417751,5087,4267,33,29,999.0,1.0,2024-11-18 15:05:52,301,23763.8,14352346.46,SGD,SGD,Cash,False,Payment Transfer to Friend
417752,5087,4267,33,29,999.0,1.0,2024-11-18 15:11:35,301,22764.75,14353345.46,SGD,SGD,Cash,False,Payment Transfer to Friend
417753,4866,4861,29,29,10.0,1.0,2024-11-18 15:35:21,301,32430.64,8582.72,SGD,SGD,Cash,False,Testing for Zia and Rowayne's Lab
417754,4866,0,29,0,0.55,1.0,2024-11-18 15:35:22,153,32430.64,8582.72,SGD,SGD,Cash,True,Testing for Zia and Rowayne's Lab
417755,4866,4861,29,29,10.0,1.0,2024-11-19 11:47:10,301,32420.09,8592.72,SGD,SGD,Cash,False,Testing for Gabriel and Kezia's Lab
417756,4866,0,29,0,0.55,1.0,2024-11-19 11:47:11,153,32420.09,8592.72,SGD,SGD,Cash,True,Testing for Gabriel and Kezia's Lab
417757,4937,0,29,0,0.25,1.0,2024-11-19 14:25:55,100,8919.67,0.0,SGD,SGD,Mobile Banking,False,-
417758,4866,4861,29,29,10.0,1.0,2024-11-19 15:32:11,301,32409.54,8602.72,SGD,SGD,Cash,False,Testing for Fiona's lab
417759,4866,0,29,0,0.55,1.0,2024-11-19 15:32:12,153,32409.54,8602.72,SGD,SGD,Cash,True,Testing for Fiona's lab
417760,4866,5054,29,33,12.0,0.7461,2024-12-10 08:55:04,301,32396.99,9912.97,SGD,USD,Cash,False,testing API
417761,4866,0,29,0,0.55,1.0,2024-12-10 08:55:16,153,32396.99,9912.97,SGD,SGD,Cash,True,testing API
417762,4866,5054,29,33,12.0,0.7461,2024-12-10 08:55:21,301,32384.44,9921.77,SGD,USD,Cash,False,testing API
417763,4866,0,29,0,0.55,1.0,2024-12-10 08:55:21,153,32384.44,9921.77,SGD,SGD,Cash,True,testing API
417764,4866,4455,29,29,1.5,1.0,2024-12-10 13:43:25,302,32382.39,21143.08,SGD,SGD,API,False,testing edit
417765,4866,0,29,0,0.55,1.0,2024-12-10 13:43:28,153,32382.39,21143.08,SGD,SGD,API,False,testing edit
417766,0,5380,0,29,20000.0,1.0,2024-12-17 15:40:47,200,0.0,20000.0,SGD,SGD,Cash,False,Payment Transfer to Friend
417767,0,5379,0,29,20000.0,1.0,2024-12-17 15:40:43,200,0.0,20000.0,SGD,SGD,Cash,False,Payment Transfer to Friend
417768,0,5381,0,29,1000.0,1.0,2024-12-17 15:42:00,200,0.0,1000.0,SGD,SGD,Cash,False,Payment Transfer to Friend
417769,0,5381,0,29,500.0,1.0,2024-12-17 15:43:23,200,0.0,1500.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417770,0,5381,0,29,50.0,1.0,2024-12-19 10:39:46,200,0.0,1550.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417771,0,5381,0,29,50.0,1.0,2024-12-19 10:41:18,200,0.0,1600.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417772,0,5382,0,29,1000.0,1.0,2024-12-19 10:42:22,200,0.0,1000.0,SGD,SGD,Cash,False,Payment Transfer to Friend
417773,0,5383,0,29,1234.0,1.0,2024-12-19 10:52:23,200,0.0,1234.0,SGD,SGD,Cash,False,Payment Transfer to Friend
417774,0,5384,0,29,1000.0,1.0,2024-12-19 10:53:01,200,0.0,1000.0,SGD,SGD,Cash,False,Payment Transfer to Friend
417775,0,5385,0,29,1000.0,1.0,2024-12-19 11:04:28,200,0.0,1000.0,SGD,SGD,Cash,False,Payment Transfer to Friend
417776,0,5385,0,29,5.0,1.0,2024-12-19 11:11:12,200,0.0,1005.0,SGD,SGD,Mobile Banking,False,test
417777,0,5385,0,29,5.0,1.0,2024-12-19 11:12:02,200,0.0,1010.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417778,0,5385,0,29,5.0,1.0,2024-12-19 11:12:05,200,0.0,1015.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417779,0,5385,0,29,50.0,1.0,2024-12-19 11:12:10,200,0.0,1065.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417780,0,5385,0,29,5.0,1.0,2024-12-19 11:14:52,200,0.0,1070.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417781,0,5381,0,29,5.0,1.0,2024-12-19 11:15:09,200,0.0,1605.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417782,0,5381,0,29,5.0,1.0,2024-12-19 11:17:42,200,0.0,1610.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417783,0,5385,0,29,5.0,1.0,2024-12-19 11:18:21,200,0.0,1075.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417784,0,5385,0,29,5.0,1.0,2024-12-19 11:20:23,200,0.0,1080.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417785,0,5386,0,29,1000.0,1.0,2024-12-19 11:25:14,200,0.0,1000.0,SGD,SGD,Cash,False,Payment Transfer to Friend
417786,0,5386,0,29,5.0,1.0,2024-12-19 11:25:35,200,0.0,1005.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417787,0,5382,0,29,10.0,1.0,2024-12-19 11:26:16,200,0.0,1010.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417788,0,5381,0,29,10.0,1.0,2024-12-19 11:26:20,200,0.0,1620.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417789,0,5384,0,29,10.0,1.0,2024-12-19 11:27:22,200,0.0,1010.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417790,0,5381,0,29,5.0,1.0,2024-12-19 11:40:35,200,0.0,1625.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417791,0,5384,0,29,5.0,1.0,2024-12-19 11:40:40,200,0.0,1015.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417792,0,5383,0,29,5.0,1.0,2024-12-19 11:40:54,200,0.0,1239.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417793,0,5382,0,29,5.0,1.0,2024-12-19 11:41:02,200,0.0,1015.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417794,0,5381,0,29,5.0,1.0,2024-12-19 11:41:06,200,0.0,1630.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417795,0,5385,0,29,5.0,1.0,2024-12-19 11:43:49,200,0.0,1085.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417796,0,5129,0,29,5.0,1.0,2024-12-19 11:43:54,200,0.0,902010.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417797,0,5130,0,29,5.0,1.0,2024-12-19 11:44:22,200,0.0,200005.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417798,0,5131,0,29,5.0,1.0,2024-12-19 11:44:27,200,0.0,200005.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417799,0,5386,0,29,5.0,1.0,2024-12-19 11:44:30,200,0.0,1010.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417800,0,5130,0,29,5.0,1.0,2024-12-19 11:44:46,200,0.0,200010.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417801,0,5380,0,29,5.0,1.0,2024-12-19 11:47:08,200,0.0,20005.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417802,0,5379,0,29,5.0,1.0,2024-12-19 11:51:29,200,0.0,20005.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417803,5381,0,29,0,5.0,1.0,2024-12-19 11:55:55,100,1625.0,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
417209,0,4937,0,29,10000.0,1.0,2024-11-12 00:43:46,200,0.0,10214.25,SGD,SGD,Mobile Banking,False,Payment Transfer
417210,4937,0,29,0,1001.0,1.0,2024-11-12 00:43:56,100,9213.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417211,0,5294,0,29,101.0,1.0,2024-11-12 00:43:57,200,0.0,13768.5,SGD,SGD,Mobile Banking,False,Payment Transfer
417212,5294,0,29,0,4010.0,1.0,2024-11-12 01:51:19,100,9758.5,0.0,SGD,SGD,Mobile Banking,False,-
417213,4937,0,29,0,12.0,1.0,2024-11-12 02:07:52,100,9201.25,0.0,SGD,SGD,Mobile Banking,False,Bill payment
417214,4937,0,29,0,20.0,1.0,2024-11-12 10:28:53,100,9181.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417215,0,5294,0,29,8.0,1.0,2024-11-12 10:28:54,200,0.0,9766.5,SGD,SGD,Mobile Banking,False,Payment Transfer
417216,4995,0,29,0,59.18,1.0,2024-11-12 11:30:55,100,10040.67,0.0,SGD,SGD,Withdrawal,False,StockSymbol = RBRK
417217,0,5347,0,29,1000.0,1.0,2024-11-12 11:46:59,200,0.0,1000.0,SGD,SGD,Cash,False,Payment Transfer to Friend
417218,4995,0,29,0,13.51,1.0,2024-11-12 12:03:08,100,10027.16,0.0,SGD,SGD,Withdrawal,False,StockSymbol = LUMN
417219,4937,0,29,0,1.0,1.0,2024-11-12 12:16:13,100,9180.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417220,0,5294,0,29,0.9,1.0,2024-11-12 12:16:14,200,0.0,9767.4,SGD,SGD,Mobile Banking,False,Payment Transfer
417221,4937,0,29,0,20.0,1.0,2024-11-12 12:21:24,100,9160.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417222,0,5294,0,29,8.0,1.0,2024-11-12 12:21:25,200,0.0,9775.4,SGD,SGD,Mobile Banking,False,Payment Transfer
417223,4937,0,29,0,20.0,1.0,2024-11-12 12:28:40,100,9140.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417224,0,5294,0,29,8.0,1.0,2024-11-12 12:28:41,200,0.0,9783.4,SGD,SGD,Mobile Banking,False,Payment Transfer
417225,4937,0,29,0,20.0,1.0,2024-11-12 12:29:17,100,9120.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417226,0,5294,0,29,8.0,1.0,2024-11-12 12:29:18,200,0.0,9791.4,SGD,SGD,Mobile Banking,False,Payment Transfer
417227,4937,0,29,0,20.0,1.0,2024-11-12 12:29:29,100,9100.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417228,0,5294,0,29,8.0,1.0,2024-11-12 12:29:29,200,0.0,9799.4,SGD,SGD,Mobile Banking,False,Payment Transfer
417229,4937,0,29,0,20.0,1.0,2024-11-12 12:29:38,100,9080.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417230,0,5294,0,29,8.0,1.0,2024-11-12 12:29:39,200,0.0,9807.4,SGD,SGD,Mobile Banking,False,Payment Transfer
417231,4937,0,29,0,20.0,1.0,2024-11-12 12:34:31,100,9060.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417232,0,5294,0,29,8.0,1.0,2024-11-12 12:34:31,200,0.0,9815.4,SGD,SGD,Mobile Banking,False,Payment Transfer
417233,4937,0,29,0,20.0,1.0,2024-11-12 12:34:56,100,9040.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417234,0,5294,0,29,8.0,1.0,2024-11-12 12:34:57,200,0.0,9823.4,SGD,SGD,Mobile Banking,False,Payment Transfer
417235,4937,0,29,0,20.0,1.0,2024-11-12 12:35:03,100,9020.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417236,0,5294,0,29,8.0,1.0,2024-11-12 12:35:04,200,0.0,9831.4,SGD,SGD,Mobile Banking,False,Payment Transfer
417237,4937,0,29,0,20.0,1.0,2024-11-12 12:35:12,100,9000.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417238,0,5294,0,29,8.0,1.0,2024-11-12 12:35:13,200,0.0,9839.4,SGD,SGD,Mobile Banking,False,Payment Transfer
417239,4937,0,29,0,20.0,1.0,2024-11-12 13:01:34,100,8980.25,0.0,SGD,SGD,Mobile Banking,False,Bill payment
417240,4937,0,29,0,20.0,1.0,2024-11-12 13:02:51,100,8960.25,0.0,SGD,SGD,Mobile Banking,False,Bill payment
417241,4937,0,29,0,20.0,1.0,2024-11-12 13:05:21,100,8940.25,0.0,SGD,SGD,Mobile Banking,False,Bill payment
417242,4937,0,29,0,20.0,1.0,2024-11-12 13:06:54,100,8920.25,0.0,SGD,SGD,Mobile Banking,False,Bill payment
417243,4995,0,29,0,13.51,1.0,2024-11-12 13:18:17,100,10013.65,0.0,SGD,SGD,Withdrawal,False,StockSymbol = LUMN
417244,4937,0,29,0,100.0,1.0,2024-11-12 13:19:30,100,8820.25,0.0,SGD,SGD,Mobile Banking,False,Bill payment
417245,4937,0,29,0,20.0,1.0,2024-11-12 13:26:03,100,8800.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417246,4937,0,29,0,20.0,1.0,2024-11-12 13:26:39,100,8780.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417247,4937,0,29,0,1.0,1.0,2024-11-12 13:27:12,100,8779.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417248,0,5294,0,29,0.9,1.0,2024-11-12 13:27:13,200,0.0,9840.3,SGD,SGD,Mobile Banking,False,Payment Transfer
417249,4937,0,29,0,20.0,1.0,2024-11-12 13:37:50,100,8759.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417250,4937,0,29,0,20.0,1.0,2024-11-12 13:38:25,100,8739.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417251,4937,0,29,0,1.0,1.0,2024-11-12 13:39:32,100,8738.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417252,0,5294,0,29,0.9,1.0,2024-11-12 13:39:33,200,0.0,9841.2,SGD,SGD,Mobile Banking,False,Payment Transfer
417253,4937,0,29,0,20.0,1.0,2024-11-12 13:43:11,100,8718.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417254,4937,0,29,0,20.0,1.0,2024-11-12 13:44:52,100,8698.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417255,4937,0,29,0,20.0,1.0,2024-11-12 13:45:19,100,8678.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417256,0,5294,0,29,8.0,1.0,2024-11-12 13:45:20,200,0.0,9849.2,SGD,SGD,Mobile Banking,False,Payment Transfer
417257,4937,0,29,0,20.0,1.0,2024-11-12 13:46:19,100,8658.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417258,0,5294,0,29,8.0,1.0,2024-11-12 13:46:20,200,0.0,9857.2,SGD,SGD,Mobile Banking,False,Payment Transfer
417259,4937,0,29,0,1.0,1.0,2024-11-12 13:49:21,100,8657.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417260,0,5294,0,29,0.9,1.0,2024-11-12 13:49:22,200,0.0,9858.1,SGD,SGD,Mobile Banking,False,Payment Transfer
417261,4937,0,29,0,1.0,1.0,2024-11-12 13:51:50,100,8656.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417262,0,5294,0,29,0.9,1.0,2024-11-12 13:51:50,200,0.0,9859.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417263,0,5348,0,29,0.0,1.0,2024-11-12 13:54:32,200,0.0,0.0,SGD,SGD,Cash,False,deposit account created via API
417264,4937,0,29,0,20.0,1.0,2024-11-12 13:54:54,100,8636.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417265,0,5294,0,29,8.0,1.0,2024-11-12 13:54:54,200,0.0,9867.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417266,4937,0,29,0,10.0,1.0,2024-11-12 13:55:13,100,8626.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417267,0,5294,0,29,8.0,1.0,2024-11-12 13:55:13,200,0.0,9875.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417268,4937,0,29,0,30.0,1.0,2024-11-12 13:55:39,100,8596.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417269,0,5294,0,29,8.0,1.0,2024-11-12 13:55:40,200,0.0,9883.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417270,4937,0,29,0,100.0,1.0,2024-11-12 13:57:00,100,8496.25,0.0,SGD,SGD,Mobile Banking,False,Bill payment
417271,4937,0,29,0,100.0,1.0,2024-11-12 13:59:15,100,8396.25,0.0,SGD,SGD,Mobile Banking,False,Bill payment
417272,4937,0,29,0,100.0,1.0,2024-11-12 13:59:37,100,8296.25,0.0,SGD,SGD,Mobile Banking,False,Bill payment
417273,5346,0,29,0,10000.0,1.0,2024-11-12 14:05:48,100,0.0,0.0,SGD,SGD,Mobile Banking,False,Withdrawal due to account closure
417274,4995,0,29,0,13.51,1.0,2024-11-12 14:11:39,100,10000.14,0.0,SGD,SGD,Withdrawal,False,StockSymbol = LUMN
417275,0,4995,0,29,13.51,1.0,2024-11-12 14:12:31,200,0.0,10013.65,SGD,SGD,Deposit,False,StockSymbol = LUMN
417276,0,4995,0,29,13.51,1.0,2024-11-12 14:18:27,200,0.0,10027.16,SGD,SGD,Deposit,False,StockSymbol = LUMN
417277,4995,0,29,0,13.51,1.0,2024-11-12 14:21:18,100,10013.65,0.0,SGD,SGD,Withdrawal,False,StockSymbol = LUMN
417278,0,5349,0,29,1000.0,1.0,2024-11-12 14:29:33,200,0.0,1000.0,SGD,SGD,Cash,False,Payment Transfer to Friend
417279,0,5350,0,29,1000.0,1.0,2024-11-12 14:29:40,200,0.0,1000.0,SGD,SGD,Cash,False,Payment Transfer to Friend
417280,0,5351,0,29,1000.0,1.0,2024-11-12 14:30:16,200,0.0,1000.0,SGD,SGD,Cash,False,Payment Transfer to Friend
417281,0,5352,0,29,1000.0,1.0,2024-11-12 14:30:23,200,0.0,1000.0,SGD,SGD,Cash,False,Payment Transfer to Friend
417282,0,5353,0,29,1000.0,1.0,2024-11-12 14:30:58,200,0.0,1000.0,SGD,SGD,Cash,False,Payment Transfer to Friend
417283,4995,0,29,0,13.51,1.0,2024-11-12 14:39:32,100,10000.14,0.0,SGD,SGD,Withdrawal,False,StockSymbol = LUMN
417284,0,4995,0,29,13.51,1.0,2024-11-12 14:40:35,200,0.0,10013.65,SGD,SGD,Deposit,False,StockSymbol = LUMN
417285,4937,0,29,0,100.0,1.0,2024-11-12 14:47:50,100,8196.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417286,0,5294,0,29,50.0,1.0,2024-11-12 14:47:51,200,0.0,9933.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417287,4937,0,29,0,1200.0,1.0,2024-11-12 14:48:16,100,6996.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417288,4937,0,29,0,1200.0,1.0,2024-11-12 14:50:09,100,5796.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417289,4937,0,29,0,1200.0,1.0,2024-11-12 14:52:02,100,4596.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417290,4937,0,29,0,100.0,1.0,2024-11-12 14:53:05,100,4496.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417291,0,5294,0,29,88.0,1.0,2024-11-12 14:53:06,200,0.0,10021.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417292,4937,0,29,0,1200.0,1.0,2024-11-12 14:53:23,100,3296.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417293,4937,0,29,0,1200.0,1.0,2024-11-12 14:55:36,100,2096.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417294,0,5294,0,29,700.0,1.0,2024-11-12 14:55:37,200,0.0,10721.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417295,4937,0,29,0,1198.0,1.0,2024-11-12 15:00:57,100,898.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417296,0,5294,0,29,698.0,1.0,2024-11-12 15:00:58,200,0.0,11419.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417297,0,4937,0,29,10000.0,1.0,2024-11-12 15:03:30,200,0.0,10898.25,SGD,SGD,Mobile Banking,False,Payment Transfer
417298,4937,0,29,0,1100.0,1.0,2024-11-12 15:03:41,100,9798.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417299,0,5294,0,29,150.0,1.0,2024-11-12 15:03:42,200,0.0,11569.0,SGD,SGD,Mobile Banking,False,Payment Transfer
417300,4937,0,29,0,100.0,1.0,2024-11-12 15:31:34,100,9698.25,0.0,SGD,SGD,Mobile Banking,False,Bill payment
417301,4940,5037,29,29,10.0,1.0,2024-11-12 15:55:30,301,4277.92,16301.99,SGD,SGD,Cash,False,testing oops
